"id","id","division_id","depto_id","asig_id","p15","p15_just"
1338,26,1,2,FUNDAMENTOS DE FISICA,1,Porque tiene lo b�sico de F�sica que los alumnos necesitan.
1339,26,1,2,FUNDAMENTOS DE FISICA,2,"""Es adecuado al tiempo asignado, pero como cubre muy pocos temas y ser�n cosas que no volver�n a ver, creo que deber�a ser un poco m�s profundo y abarcar m�s temas asignando el incremento de horas correspondiente."""
1340,26,1,2,FUNDAMENTOS DE FISICA,1,El temario  es correcto de acuerdo a los  objetivos del curso
1341,26,1,2,FUNDAMENTOS DE FISICA,1,Los temas de la asignatura contribuyen a la formaci�n de los estudiantes 
1342,26,1,2,FUNDAMENTOS DE FISICA,1,.
1343,26,1,2,FUNDAMENTOS DE FISICA,1,Es adecuado porque cubre los temas necesarios para las carrera que cursa la materia.
1344,26,1,2,FUNDAMENTOS DE FISICA,1,CUMPLE CON LOS CONOCIMIENTOS PREVIOS A OTRA ASIGNATURA
1345,26,1,2,FUNDAMENTOS DE FISICA,1,Muy bien en tiempo y forma
1346,41,1,2,QUIMICA INORGANICA,1,Esta bien el programa.
1347,23,1,2,FISICA  (2016),1,Esta bien el programa.
1348,23,1,2,FISICA  (2016),1,Provee las bases para varias asignaturas de la Coordinaci�n de F�sica y Qu�mica 
1349,28,1,2,FUNDAMENTOS DE TERMODINAMICA Y ELECTROMAGNETISMO,1,  
1350,28,1,2,FUNDAMENTOS DE TERMODINAMICA Y ELECTROMAGNETISMO,2,el temario es ambicioso y falta el tiempo para abordar todos lo s temas.
1351,28,1,2,FUNDAMENTOS DE TERMODINAMICA Y ELECTROMAGNETISMO,1,Los temas abordados contribullen a la formaci�n de los estudiantes 
1352,28,1,2,FUNDAMENTOS DE TERMODINAMICA Y ELECTROMAGNETISMO,1,CUBRE LOS ASPECTOS FUNDAMENTALES DE TERMODIN�MICA Y ELECTROMAGNE
1353,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,1,Todos los temas y subtemas son importantes para su formaci�n b�sica.
1354,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,1,El programa es amplio  pero  con tiempo suficiente para cubrirlo de acuerdo a los  objetivos  
1355,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,1,Es adecuado porque cubre los temas necesarios para las carreras que cursan la materia.
1356,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,2,Es muy largo el temario al juntar dos materias en una
1357,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,2,Falta tiempo para el contenido propuesto.
1358,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,2,"""Me parece correcta la cantidad de temas, pero el tiempo que se asigna no lo es.  Bajo condiciones normales va uno corriendo y acaba con trabajo.  En estas condiciones no me ha sido posible cubrir completamente el temario."""
1359,44,1,2,SISTEMAS TERMODINAMICOS - ELECTROMAGNETISMO,2,"""El temario es adecuado en los temas que incluye, pero no en el tiempo asignado para verlos.  De manera presencial es complicado cubrirlo completo, bajo estas condiciones en las que se avanza m�s lento por falta de retroalimentaci�n de los alumnos, es muy complicado.  Habr�a que evaluar el recorte de temas y/o profundidad o incrementar el tiempo."""
1360,25,1,2,FISICOQUIMICA PARA ING. AMBIENTAL,2,Muchos temas para revisar correctamente en poco tiempo.
1361,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Es adecuado porque cubre los temas necesarios para la carrera que cursa la materia.
1362,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Cumple con los temas necesarios para el aprendizaje de los alumnos 
1363,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Cumple con los temas necesarios para el aprendizaje de los alumnos 
1364,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Cubren los requerimientos de un curso b�sico de Fisicoqu�mica con un enfoque para Ingenier�a Ambiental.
1365,21,1,2,ELECTRICIDAD Y MAGNETISMO,2,Falta tiempo para el contenido del curso
1366,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Todo ingeniero debe conocer y aplicar los conceptos de electricidad y magnetismo. El �rea del electromagnetismo se aplica en todos los sectores productivos.
1367,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,El temario de la asignatura en bastante completo para asegurar que los estudiantes al terminar el curso cuenten con bases s�lidad de los fen�meno f�sicos asociados.
1368,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,"""El temario abarca los leyes, principio y conceptos fundamentales de la asignatura."""
1369,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,CUBRE LAS NECESIDADES.
1370,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Es adecuado porque cubre los temas necesarios para las carreras que cursan la materia.
1371,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Cubre los temas de un curso de electricidad y magnetismo
1372,21,1,2,ELECTRICIDAD Y MAGNETISMO,2,Muchos temas para poco tiempo
1373,21,1,2,ELECTRICIDAD Y MAGNETISMO,1,Muy bien en tiempo y forma
1374,43,1,2,TERMODINAMICA,1,Da las bases suficientes para los cursos posteriores y en general como base para otras materias a�n sin tener seriaci�n 
1375,43,1,2,TERMODINAMICA,1,Da las bases para las asignaturas seriadas e incluso para algunas no seriadas 
1376,43,1,2,TERMODINAMICA,2,------
1377,43,1,2,TERMODINAMICA,1,Resultado de un trabajo colegiado
1378,43,1,2,TERMODINAMICA,2,Es necesario mas apoyo sobre los antecedentes si bien a veces se ve en clase otras es necesario motivarlos a investigar
1379,43,1,2,TERMODINAMICA,2,Es necesario mas apoyo sobre los antecedentes si bien a veces se ve en clase otras es necesario motivarlos a investigar
1380,43,1,2,TERMODINAMICA,1,"""SI, ABORDA LOS TEMAS PARA QUE EL ALUMNO RESUELVA PROBLEMAS DE SISTEMAS TERMODIN�MICOS"""
1381,43,1,2,TERMODINAMICA,2,Considero que es fundamental el regreso de estudio de los ciclos termodin�micos para fortalecer el aprendizaje y facilitar el andar de los alumnos en la materia seriada.
1382,43,1,2,TERMODINAMICA,1,"""La reducci�n en el alcance del temario desde 2016, ha sido conveniente """
1383,43,1,2,TERMODINAMICA,2,Es muy extenso y se puede ver con poca o mucha profundidad.
1384,22,1,2,ELECTROMAGNETISMO Y OPTICA,3,Falta una secuencia l�gica: se han omitido conceptos y aplicaciones vitalrs.
1385,22,1,2,ELECTROMAGNETISMO Y OPTICA,1,Es un programa adecuado en fechas y conocimientos
1386,42,1,2,SISTEMAS QUIMICOS EN INGENIERIA,1,Es un programa adecuado en fechas y conocimientos
1387,42,1,2,SISTEMAS QUIMICOS EN INGENIERIA,1,Los subtemas involucrados en el temario satisfacen los requerimientos b�sicos para un curso de Termodin�mica Cl�sica.
1388,42,1,2,SISTEMAS QUIMICOS EN INGENIERIA,2,------
1389,27,1,2,FUNDAMENTOS DE OPTICA,2,------
1390,29,1,2,INTRODUCCION A  LA FISICA DEL ESTADO SOLIDO,2,Es muy extenso y hay poco tiempo para cubrirlo
1391,45,1,2,BIOLOGIA,3,Me parece un programa muy  ambicioso para el tiempo que tiene que ser impartido.
1392,20,1,2,ACUSTICA Y OPTICA,1,Programa de estudios adecuado a la carrera de ingenier�a.
1393,20,1,2,ACUSTICA Y OPTICA,1,Resultado de un trabajo colegiado
1394,20,1,2,ACUSTICA Y OPTICA,2,Plan de estudios es extenso
1395,20,1,2,ACUSTICA Y OPTICA,3,"""Varios temas no se conectan entre s� generando vac�os en el conocimiento de los alumnos. Adem�s, varios temas no tienen el enfoque adecuado as� como el tiempo proporcionado para los temas, podr�a ser un poco m�s amplio dado que es una materia completamente te�rica y muy amplia."""
1396,24,1,2,FISICA EXPERIMENTAL (2016),1,Se ha ido perfeccionando en las sucesivas revisiones de planes y programas de estudio.
1397,24,1,2,FISICA EXPERIMENTAL (2016),1,Todos los temas son relevantes para la formaci�n de los alumnos.
1398,24,1,2,FISICA EXPERIMENTAL (2016),1,El programa cumple con lo necesario 
1399,24,1,2,FISICA EXPERIMENTAL (2016),1,Cubre las bases en el �rea del conocimiento 
1400,24,1,2,FISICA EXPERIMENTAL (2016),1,Porque tiene el contenido de conocimientos b�sicos que se necesitan en otras asignaturas que llevar�n posteriormente los alumnos.
1401,24,1,2,FISICA EXPERIMENTAL (2016),1,Contiene los temas preparatorios para futuras asignaturas del �rea.
1402,24,1,2,FISICA EXPERIMENTAL (2016),1,El programa es amplio  pero  con tiempo suficiente para cubrirlo de acuerdo a los  objetivos  
1403,24,1,2,FISICA EXPERIMENTAL (2016),1,Los temas de la asignatura contribuyen a la formaci�n de los estudiantes 
1404,24,1,2,FISICA EXPERIMENTAL (2016),2,vamos muy r�pido
1405,46,1,2,FISICA CUANTICA,2,es muy amplio
1406,35,1,2,LAB. DE QUIMICA (2016),1,CUMPLE CON LOS CONOCIMIENTOS PREVIOS A OTRA ASIGNATURA
1407,35,1,2,LAB. DE QUIMICA (2016),1,CUMPLE CON LOS CONOCIMIENTOS PREVIOS A OTRA ASIGNATURA
1408,35,1,2,LAB. DE QUIMICA (2016),1,Esta bien el programa.
1409,35,1,2,LAB. DE QUIMICA (2016),1,Resultado de un trabajo colegiado
1410,35,1,2,LAB. DE QUIMICA (2016),1,Todos los temas y subtemas son importantes para su formaci�n b�sica.
1411,35,1,2,LAB. DE QUIMICA (2016),1,El programa de estudio de la asignatura es adecuado para la formaci�n acad�mica de los estudiantes de la Facultad de Ingenier�a.
1412,35,1,2,LAB. DE QUIMICA (2016),1,Las pr�cticas son acordes al temario. 
1413,35,1,2,LAB. DE QUIMICA (2016),1,Las pr�cticas son acordes al temario.
1414,35,1,2,LAB. DE QUIMICA (2016),1,El programa tiene los temas y ejercicios aducuados.
1415,35,1,2,LAB. DE QUIMICA (2016),1,El programa tiene los temas y ejercicios aducuados.
1416,35,1,2,LAB. DE QUIMICA (2016),1,"""El contenido acad�mico de la asignatura de (6123) Laboratorio de Qu�mica es b�sico, con lo indispensable en forma te�rica y experimental; siendo una plataforma para el futuro desarrollo en otras �reas del conocimiento para los alumnos."""
1417,35,1,2,LAB. DE QUIMICA (2016),3,"""Considero que se pretende abarcar demasiado, adem�s hay defase con la teor�a."""
1418,35,1,2,LAB. DE QUIMICA (2016),1,Se cubren los aspectos relevantes de la asignatura
1419,35,1,2,LAB. DE QUIMICA (2016),1,YA QUE LAS PRACTICAS DAN SOPORTE A LA TEORIA
1420,35,1,2,LAB. DE QUIMICA (2016),1,YA QUE LAS PRACTICAS DAN SOPORTE A LA TEORIA
1421,35,1,2,LAB. DE QUIMICA (2016),1,Se cubren bien los temas del curso con las pr�cticas
1422,35,1,2,LAB. DE QUIMICA (2016),2,ME PARECE UN TEMARIO ALGO EXTENSO PARA TAN POCO TIEMPO
1423,35,1,2,LAB. DE QUIMICA (2016),2,ME PARECE UN TEMARIO ALGO EXTENSO PARA TAN POCO TIEMPO
1424,35,1,2,LAB. DE QUIMICA (2016),2,ME PARECE UN TEMARIO ALGO EXTENSO PARA TAN POCO TIEMPO
1425,35,1,2,LAB. DE QUIMICA (2016),1,Favorecen la estructura del pensamiento del ingeniero.
1426,35,1,2,LAB. DE QUIMICA (2016),1,Favorece a la resoluci�n de problemas por parte del estudiantado.
1427,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que el tiempo asignado a los primeros temas es excesivo.
1428,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que el tiempo asignado a los primeros temas es excesivo.
1429,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que el tiempo asignado a los primeros temas es excesivo.
1430,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que el tiempo asignado a los primeros temas es excesivo.
1431,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que el tiempo asignado a los primeros temas es excesivo.
1432,35,1,2,LAB. DE QUIMICA (2016),2,Me parece que es un poco excesivo el tiempo dedicado a los primeros temas.
1433,35,1,2,LAB. DE QUIMICA (2016),1,"""S�, las pr�cticas elaboradas para el laboratorio de Qu�mica son adecuadas y cubren el programa de estudio de la asignatura."""
1434,35,1,2,LAB. DE QUIMICA (2016),1,"""La herramientas y habilidades impartidas al alumnado, a trav�s de problem�ticas propias de la asignatura, les permite utilizar dichas herramientas en otras �reas de conocimiento, permitiendo al alumnado entender conceptos de manera interdisciplinaria"""
1435,35,1,2,LAB. DE QUIMICA (2016),1,"""La herramientas y habilidades impartidas al alumnado, a trav�s de problem�ticas propias de la asignatura, les permite utilizar dichas herramientas en otras �reas de conocimiento, permitiendo al alumnado entender conceptos de manera interdisciplinaria"""
1436,35,1,2,LAB. DE QUIMICA (2016),1,"""La herramientas y habilidades impartidas al alumnado, a trav�s de problem�ticas propias de la asignatura, les permite utilizar dichas herramientas en otras �reas de conocimiento, permitiendo al alumnado entender conceptos de manera interdisciplinaria"""
1437,35,1,2,LAB. DE QUIMICA (2016),1,Programa de estudios adecuado a la carrera de ingenier�a.
1438,35,1,2,LAB. DE QUIMICA (2016),1,Programa de estudios adecuado a la carrera de ingenier�a.
1439,35,1,2,LAB. DE QUIMICA (2016),1,Las actividades experimentales est�n totalmente incluidas en el programa de la clase de teor�a
1440,35,1,2,LAB. DE QUIMICA (2016),1,Las actividades experimentales est�n totalmente incluidas en el programa de la clase de teor�a
1441,35,1,2,LAB. DE QUIMICA (2016),1,Las actividades experimentales est�n totalmente incluidas en el programa de la clase de teor�a
1442,35,1,2,LAB. DE QUIMICA (2016),1,Las actividades experimentales est�n totalmente incluidas en el programa de la clase de teor�a
1443,35,1,2,LAB. DE QUIMICA (2016),1,Se cumplen con los objetivos de la asignatura
1444,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,Se cumplen con los objetivos de la asignatura
1445,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),2,NO VAN A LA PAR LABORATORIO Y TEOR�A
1446,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),2,NO VAN A LA PAR LABORATORIO Y TEOR�A
1447,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),2,Se desfasa de teor�a es inevitable
1448,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),2,Es necesario mas apoyo sobre los antecedentes si bien a veces se ve en clase otras es necesario motivarlos a investigar
1449,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,Todos los temas y subtemas son importantes para su formaci�n b�sica.
1450,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,"""DE ACORDE TEMAS, SIMULADORES DE LAS PRACTICAS Y LOS TEMAS DE LABORATORIO VAN ACORDE CON LA PARTE TEORICA"""
1451,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,"""DE ACORDE TEMAS, SIMULADORES DE LAS PRACTICAS Y LOS TEMAS DE LABORATORIO VAN ACORDE CON LA PARTE TEORICA"""
1452,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,se abordaron todas las pr�cticas programadas
1453,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,"""El contenido acad�mico de la asignatura de (6123) Laboratorio de Qu�mica es b�sico, con lo indispensable en forma te�rica y experimental; siendo una plataforma para el futuro desarrollo en otras �reas del conocimiento para los alumnos."""
1454,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),3,"""Considero que se pretende abarcar demasiado, adem�s hay defase con la teor�a."""
1455,36,1,2,LAB. DE QUIMICA DE C. DE LA TIERRA (2016),1,Favorecen a la resoluci�n de problemas.
1456,34,1,2,Lab. abierto de estatica,1,"""S�, las pr�cticas del manual cubren temas importantes del programa de la asignatura."""
1457,34,1,2,Lab. abierto de estatica,1,"""Si, el manual de pr�cticas cubre temas importantes del programa de estudio de la asignaturas, las cuales son adecuadas para el nivel."""
1458,34,1,2,Lab. abierto de estatica,2,Las pr�cticas deber�an de ir a la par con la teor�a para que los alumnos puedan aprovechar mejor lo revisado
1459,34,1,2,Lab. abierto de estatica,2,falta de tiempo para ajustar a la teor�a
1460,34,1,2,Lab. abierto de estatica,1,CUMPLE CON LOS CONOCIMIENTOS PREVIOS A OTRA ASIGNATURA
1461,34,1,2,Lab. abierto de estatica,2,                   
1462,34,1,2,Lab. abierto de estatica,2,                       
1463,34,1,2,Lab. abierto de estatica,1,Cada semestre se busca mejorar las actividades y el uso del los simuladores para el caso de las clases virtuales
1464,37,1,2,LAB. QUIMICA INORGANICA,1,"""Se adecuo en base a simuladores, para cumplir con los objetivos del curso"""
1465,33,1,2,Lab. abierto de cinematica y dinamica,1,De acuerdo
1466,33,1,2,Lab. abierto de cinematica y dinamica,1,De acuerdo
1467,33,1,2,Lab. abierto de cinematica y dinamica,1,De acuerdo
1468,33,1,2,Lab. abierto de cinematica y dinamica,1,"""Si, el manual de pr�cticas cubre temas importantes del programa de estudio de la asignaturas, las cuales son adecuadas para el nivel."""
1469,33,1,2,Lab. abierto de cinematica y dinamica,1,S� porque se incluye todo lo relacionado con el programa de teor�a de la asignatura adem�s porque los temas est�n acordes con el entendimiento de un persona promedio que tiene edades de 18 a�os en adelante.
1470,33,1,2,Lab. abierto de cinematica y dinamica,1,.
1471,33,1,2,Lab. abierto de cinematica y dinamica,1,.
1472,33,1,2,Lab. abierto de cinematica y dinamica,1,YA QUE LAS PRACTICAS DAN SOPORTE A LA TEORIA
1473,33,1,2,Lab. abierto de cinematica y dinamica,1,YA QUE LAS PRACTICAS DAN SOPORTE A LA TEORIA
1474,33,1,2,Lab. abierto de cinematica y dinamica,1,Se cubren todos los temas.
1475,33,1,2,Lab. abierto de cinematica y dinamica,1,Se cubren todos los temas
1476,33,1,2,Lab. abierto de cinematica y dinamica,1,CUMPLE CON LOS CONOCIMIENTOS PREVIOS A OTRA ASIGNATURA
1477,33,1,2,Lab. abierto de cinematica y dinamica,2,               
1478,33,1,2,Lab. abierto de cinematica y dinamica,1,   
1479,33,1,2,Lab. abierto de cinematica y dinamica,1,Cada semestre se busca mejorar las actividades y el uso del los simuladores para el caso de las clases virtuales
1480,33,1,2,Lab. abierto de cinematica y dinamica,1,"""Se adecuo en base a simuladores, para cumplir con los objetivos del curso"""
1481,33,1,2,Lab. abierto de cinematica y dinamica,1,De acuerdo
1482,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,De acuerdo
1483,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,De acuerdo
1484,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,De acuerdo
1485,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,De acuerdo
1486,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,LAS PRACTICAS SON ADECUADAS AL PROGRAMA
1487,30,1,2,LAB FUNDAM TERMODI ELECTROM,1,Las pr�cticas programadas complementan la teor�a 
